LEVEL1,LEVEL2,LEVEL3,LEVEL4,TOOLTIP,SOURCE,SOURCE URL,2012,2013,2014,2015,2016,2017,LEVEL
General Fund,IT Customer Relationship Mgt,Business Reqs & Analysis-IT,Employee Benefits,,,,,"83,727","81,638","88,888","103,794","134,498",4
General Fund,IT Customer Relationship Mgt,Business Reqs & Analysis-IT,Salaries and Wages,,,,,"270,353","271,198","295,293","323,447","405,640",4
General Fund,IT Customer Relationship Mgt,Business Reqs & Analysis-IT Total,,,,,,"396,479","395,235","426,580","427,241","540,139",3
General Fund,IT Customer Relationship Mgt,Collaboration Solutions-IT,Direct Expenses,,,,,"84,300","87,500","125,181","37,500","28,000",4
General Fund,IT Customer Relationship Mgt,Collaboration Solutions-IT Total,,,,,,"84,300","87,500","125,181","37,500","28,000",3
General Fund,IT Customer Relationship Mgt,Csc Deployment & Configuration,Direct Expenses,,,,"536,092",,,,,,4
General Fund,IT Customer Relationship Mgt,Csc Deployment & Configuration,Employee Benefits,,,,"196,814",,,,,,4
General Fund,IT Customer Relationship Mgt,Csc Deployment & Configuration,Salaries and Wages,,,,"704,883",,,,,,4
General Fund,IT Customer Relationship Mgt,Csc Deployment & Configuration Total,,,,,"1,437,789",,,,,,3
General Fund,IT Customer Relationship Mgt,Desktop Solutions-IT,Direct Expenses,,,,,"945,864","920,864","799,067","578,480","645,480",4
General Fund,IT Customer Relationship Mgt,Desktop Solutions-IT,Employee Benefits,,,,,"33,923","35,022","32,240","33,833","33,594",4
General Fund,IT Customer Relationship Mgt,Desktop Solutions-IT,Miscellaneous,,,,,"10,000","10,000","4,200","4,200","4,150",4
General Fund,IT Customer Relationship Mgt,Desktop Solutions-IT,Salaries and Wages,,,,,"125,461","129,163","107,729","113,420","112,574",4
General Fund,IT Customer Relationship Mgt,Desktop Solutions-IT Total,,,,,,"1,115,248","1,095,049","943,236","729,933","795,798",3
General Fund,IT Customer Relationship Mgt,End User Education-IT,Direct Expenses,,,,,"37,100","37,100","28,388","26,689","17,689",4
General Fund,IT Customer Relationship Mgt,End User Education-IT,Employee Benefits,,,,,"17,921",,,,,4
General Fund,IT Customer Relationship Mgt,End User Education-IT,Salaries and Wages,,,,,"66,018",,,,,4
General Fund,IT Customer Relationship Mgt,End User Education-IT Total,,,,,,"121,039","37,100","28,388","26,689","17,689",3
General Fund,IT Customer Relationship Mgt,Mobile Solutions-IT,Direct Expenses,,,,,"164,164","164,164","164,164","40,000",,4
General Fund,IT Customer Relationship Mgt,Mobile Solutions-IT,Employee Benefits,,,,,"12,838","17,336",,,,4
General Fund,IT Customer Relationship Mgt,Mobile Solutions-IT,Salaries and Wages,,,,,"33,849","58,811",,,,4
General Fund,IT Customer Relationship Mgt,Mobile Solutions-IT Total,,,,,,"210,851","240,311","164,164","40,000",,3
General Fund,IT Customer Relationship Mgt,Multifunctional Devices-IT,Direct Expenses,,,,,"10,000","13,000","13,000","13,000", -   ,4
General Fund,IT Customer Relationship Mgt,Multifunctional Devices-IT Total,,,,,,"10,000","13,000","13,000","13,000", -   ,3
General Fund,IT Customer Relationship Mgt,Service Portfolio Mgmt-IT,Direct Expenses,,,,,"70,350","70,350","70,350","49,500",,4
General Fund,IT Customer Relationship Mgt,Service Portfolio Mgmt-IT,Employee Benefits,,,,,"52,834","59,394","63,140","66,178","72,246",4
General Fund,IT Customer Relationship Mgt,Service Portfolio Mgmt-IT,Salaries and Wages,,,,,"200,709","206,646","211,694","217,409","224,625",4
General Fund,IT Customer Relationship Mgt,Service Portfolio Mgmt-IT Total,,,,,,"323,893","336,390","345,184","333,087","296,871",3
General Fund,IT Customer Relationship Mgt Total,,,,,,"1,437,789","2,261,810","2,204,585","2,045,733","1,607,450","1,678,497",2
General Fund,IT Enterprise Infrastructure M,Database Admin-IT,Direct Expenses,,,,,"447,738","451,838","415,243","257,854","46,965",4
General Fund,IT Enterprise Infrastructure M,Database Admin-IT,Employee Benefits,,,,,"49,389","51,177","48,905","48,936","84,265",4
General Fund,IT Enterprise Infrastructure M,Database Admin-IT,Salaries and Wages,,,,,"156,105","160,645","164,562","178,519","281,741",4
General Fund,IT Enterprise Infrastructure M,Database Admin-IT Total,,,,,,"653,232","663,660","628,710","485,309","412,970",3
General Fund,IT Enterprise Infrastructure M,DR & Inf Perf Mgmt-IT,Direct Expenses,,,,,"164,900","164,900","102,484","85,050","86,450",4
General Fund,IT Enterprise Infrastructure M,DR & Inf Perf Mgmt-IT,Employee Benefits,,,,,"73,721","64,567","54,511","28,566","31,036",4
General Fund,IT Enterprise Infrastructure M,DR & Inf Perf Mgmt-IT,Salaries and Wages,,,,,"296,478","259,378","202,463","109,659","113,042",4
General Fund,IT Enterprise Infrastructure M,DR & Inf Perf Mgmt-IT Total,,,,,,"535,099","488,845","359,458","223,275","230,529",3
General Fund,IT Enterprise Infrastructure M,Info Technology,Direct Expenses,,,,"2,371,070",,,,,,4
General Fund,IT Enterprise Infrastructure M,Info Technology,Employee Benefits,,,,"296,805",,,,,,4
General Fund,IT Enterprise Infrastructure M,Info Technology,Salaries and Wages,,,,"1,058,913",,,,,,4
General Fund,IT Enterprise Infrastructure M,Info Technology Total,,,,,"3,726,788",,,,,,3
General Fund,IT Enterprise Infrastructure M,Info Tech-Telecommunications,Direct Expenses,,,,"605,200",,,,,,4
General Fund,IT Enterprise Infrastructure M,Info Tech-Telecommunications,Employee Benefits,,,,"81,521",,,,,,4
General Fund,IT Enterprise Infrastructure M,Info Tech-Telecommunications,Salaries and Wages,,,,"299,270",,,,,,4
General Fund,IT Enterprise Infrastructure M,Info Tech-Telecommunications Total,,,,,"985,991",,,,,,3
General Fund,IT Enterprise Infrastructure M,Network Engineering-IT,Direct Expenses,,,,,"767,529","1,498,529","1,601,595","1,855,029","2,233,429",4
General Fund,IT Enterprise Infrastructure M,Network Engineering-IT,Employee Benefits,,,,,"80,424","94,938","88,451","111,747","75,973",4
General Fund,IT Enterprise Infrastructure M,Network Engineering-IT,Salaries and Wages,,,,,"298,765","306,365","313,717","394,167","257,521",4
General Fund,IT Enterprise Infrastructure M,Network Engineering-IT Total,,,,,,"1,146,718","1,899,832","2,003,763","2,360,943","2,566,923",3
General Fund,IT Enterprise Infrastructure M,Operations Center-IT,Direct Expenses,,,,,"132,845","132,845","134,780","132,280","343,280",4
General Fund,IT Enterprise Infrastructure M,Operations Center-IT,Employee Benefits,,,,,"118,571","122,671","144,941","146,727","152,212",4
General Fund,IT Enterprise Infrastructure M,Operations Center-IT,Salaries and Wages,,,,,"478,615","446,397","471,482","469,505","463,854",4
General Fund,IT Enterprise Infrastructure M,Operations Center-IT Total,,,,,,"730,031","701,913","751,203","748,512","959,347",3
General Fund,IT Enterprise Infrastructure M,Security-IT,Direct Expenses,,,,,"9,000","61,000","263,644","96,750","100,950",4
General Fund,IT Enterprise Infrastructure M,Security-IT,Employee Benefits,,,,,"43,218","44,878","16,057",,,4
General Fund,IT Enterprise Infrastructure M,Security-IT,Salaries and Wages,,,,,"145,387","153,208","50,490",,,4
General Fund,IT Enterprise Infrastructure M,Security-IT Total,,,,,,"197,605","259,086","330,191","96,750","100,950",3
General Fund,IT Enterprise Infrastructure M,Systems Admin-IT,Direct Expenses,,,,,"2,174,695","2,174,695","2,516,138","2,129,719","2,239,554",4
General Fund,IT Enterprise Infrastructure M,Systems Admin-IT,Employee Benefits,,,,,"107,283","111,122","123,263","106,567","111,906",4
General Fund,IT Enterprise Infrastructure M,Systems Admin-IT,Salaries and Wages,,,,,"373,017","383,983","394,365","352,596","392,498",4
General Fund,IT Enterprise Infrastructure M,Systems Admin-IT Total,,,,,,"2,654,995","2,669,800","3,033,766","2,588,882","2,743,957",3
General Fund,IT Enterprise Infrastructure M,Work Order Mgmt-IT,Employee Benefits,,,,,,,"27,977",,,4
General Fund,IT Enterprise Infrastructure M,Work Order Mgmt-IT,Salaries and Wages,,,,,,,"69,633",,,4
General Fund,IT Enterprise Infrastructure M,Work Order Mgmt-IT Total,,,,,,,,"97,610",,,3
General Fund,IT Enterprise Infrastructure M Total,,,,,,"4,712,779","5,917,680","6,683,136","7,204,701","6,503,671","7,014,676",2
General Fund,IT Strategy & Planning,Center of Excellence (CoE),Direct Expenses,,,,,,,,,"2,750",4
General Fund,IT Strategy & Planning,Center of Excellence (CoE),Miscellaneous,,,,,,,,,"1,500",4
General Fund,IT Strategy & Planning,Center of Excellence (CoE) Total,,,,,,,,,,"4,250",3
General Fund,IT Strategy & Planning,Enterprise Project Mgmt Office,Direct Expenses,,,,"551,600",,,,,,4
General Fund,IT Strategy & Planning,Enterprise Project Mgmt Office,Employee Benefits,,,,"94,777",,,,,,4
General Fund,IT Strategy & Planning,Enterprise Project Mgmt Office,Salaries and Wages,,,,"354,021",,,,,,4
General Fund,IT Strategy & Planning,Enterprise Project Mgmt Office Total,,,,,"1,000,398",,,,,,3
General Fund,IT Strategy & Planning,Fin & HR Management-IT,Direct Expenses,,,,,"510,234","525,180","456,074","1,421,666","1,570,566",4
General Fund,IT Strategy & Planning,Fin & HR Management-IT,Employee Benefits,,,,,"50,583","55,690","61,394","55,517","34,554",4
General Fund,IT Strategy & Planning,Fin & HR Management-IT,Miscellaneous,,,,,"272,464","283,655","312,250","323,478","323,728",4
General Fund,IT Strategy & Planning,Fin & HR Management-IT,Other Expense,,,,,"37,582","70,890",,,,4
General Fund,IT Strategy & Planning,Fin & HR Management-IT,Salaries and Wages,,,,,"174,736","178,990","183,373","166,353","104,595",4
General Fund,IT Strategy & Planning,Fin & HR Management-IT Total,,,,,,"1,045,599","1,114,405","1,013,091","1,967,014","2,033,443",3
General Fund,IT Strategy & Planning,Project Mgmt Office-IT,Direct Expenses,,,,,"542,820","467,820","489,120","319,500","138,500",4
General Fund,IT Strategy & Planning,Project Mgmt Office-IT,Employee Benefits,,,,,"89,287","90,402","152,678","164,456","179,505",4
General Fund,IT Strategy & Planning,Project Mgmt Office-IT,Salaries and Wages,,,,,"374,772","371,382","643,896","657,143","685,835",4
General Fund,IT Strategy & Planning,Project Mgmt Office-IT Total,,,,,,"1,006,879","929,604","1,285,694","1,141,099","1,003,839",3
General Fund,IT Strategy & Planning,Transcription Admin-IT,Direct Expenses,,,,,"7,954","3,500","4,051","4,051",,4
General Fund,IT Strategy & Planning,Transcription Admin-IT,Employee Benefits,,,,,"12,137","12,467","12,433","12,731",,4
General Fund,IT Strategy & Planning,Transcription Admin-IT,Salaries and Wages,,,,,"43,436","43,931","45,003","47,363",,4
General Fund,IT Strategy & Planning,Transcription Admin-IT Total,,,,,,"63,527","59,898","61,487","64,145",,3
General Fund,IT Strategy & Planning Total,,,,,,"1,000,398","2,116,005","2,103,907","2,360,272","3,172,258","3,041,533",2
General Fund,Land Development Services,Adm-Comm Dev Svcs,Direct Expenses,,,,,,,,,"22,613",4
General Fund,Land Development Services,Adm-Comm Dev Svcs,Employee Benefits,,,,,,,,,"46,836",4
General Fund,Land Development Services,Adm-Comm Dev Svcs,Miscellaneous,,,,,,,,,"8,000",4
General Fund,Land Development Services,Adm-Comm Dev Svcs,Salaries and Wages,,,,,,,,,"187,902",4
General Fund,Land Development Services,Adm-Comm Dev Svcs Total,,,,,,,,,,"265,351",3
General Fund,Land Development Services,Customer Service Center,Direct Expenses,,,,,,,,,"272,893",4
General Fund,Land Development Services,Customer Service Center,Employee Benefits,,,,,,,,,"397,626",4
General Fund,Land Development Services,Customer Service Center,Miscellaneous,,,,,,,,,"27,500",4
General Fund,Land Development Services,Customer Service Center,Salaries and Wages,,,,,,,,,"1,264,462",4
General Fund,Land Development Services,Customer Service Center Total,,,,,,,,,,"1,962,481",3
General Fund,Land Development Services,Development Plans Review,Capital Equipment,,,,,,,,,"10,000",4
General Fund,Land Development Services,Development Plans Review,Direct Expenses,,,,,,,,,"80,722",4
General Fund,Land Development Services,Development Plans Review,Employee Benefits,,,,,,,,,"294,989",4
General Fund,Land Development Services,Development Plans Review,Miscellaneous,,,,,,,,,"11,040",4
General Fund,Land Development Services,Development Plans Review,Salaries and Wages,,,,,,,,,"1,027,340",4
General Fund,Land Development Services,Development Plans Review Total,,,,,,,,,,"1,424,091",3
General Fund,Land Development Services,Project Advocacy,Capital Equipment,,,,,,,,,"10,000",4
General Fund,Land Development Services,Project Advocacy,Direct Expenses,,,,,,,,,"33,841",4
General Fund,Land Development Services,Project Advocacy,Employee Benefits,,,,,,,,,"54,750",4
General Fund,Land Development Services,Project Advocacy,Miscellaneous,,,,,,,,,"5,000",4
General Fund,Land Development Services,Project Advocacy,Salaries and Wages,,,,,,,,,"151,304",4
General Fund,Land Development Services,Project Advocacy Total,,,,,,,,,,"254,895",3
General Fund,Land Development Services Total,,,,,,,,,,,"3,906,818",2
General Fund,Neighborhood Code Enforcement,Housing & Neighborhd Preserva,Capital Equipment,,,,,,,"3,600","2,347","2,347",4
General Fund,Neighborhood Code Enforcement,Housing & Neighborhd Preserva,Direct Expenses,,,,,,,"378,605","366,678","366,678",4
General Fund,Neighborhood Code Enforcement,Housing & Neighborhd Preserva,Employee Benefits,,,,,,,"508,149","541,065","603,188",4
General Fund,Neighborhood Code Enforcement,Housing & Neighborhd Preserva,Miscellaneous,,,,,,,"40,000","67,221","67,221",4
General Fund,Neighborhood Code Enforcement,Housing & Neighborhd Preserva,Salaries and Wages,,,,,,,"1,619,233","1,676,635","1,707,704",4
General Fund,Neighborhood Code Enforcement,Housing & Neighborhd Preserva Total,,,,,,,,"2,549,587","2,653,946","2,747,138",3
General Fund,Neighborhood Code Enforcement Total,,,,,,,,,"2,549,587","2,653,946","2,747,138",2
General Fund,Office of Economic Development,Economic Dev,Direct Expenses,,,,,,,"28,282","33,282","40,682",4
General Fund,Office of Economic Development,Economic Dev,Employee Benefits,,,,,,,"111,278","115,368","116,937",4
General Fund,Office of Economic Development,Economic Dev,Miscellaneous,,,,,,,"31,865","29,210","64,210",4
General Fund,Office of Economic Development,Economic Dev,Salaries and Wages,,,,,,,"446,814","453,481","405,747",4
General Fund,Office of Economic Development,Economic Dev Total,,,,,,,,"618,239","631,341","627,576",3
General Fund,Office of Economic Development Total,,,,,,,,,"618,239","631,341","627,576",2
General Fund,Office of Emerg Mgmt & Spec Ev,Adm-General Govt,Capital Equipment,,,,,,,,"3,500","3,500",4
General Fund,Office of Emerg Mgmt & Spec Ev,Adm-General Govt,Direct Expenses,,,,,,,,"2,730",430,4
General Fund,Office of Emerg Mgmt & Spec Ev,Adm-General Govt Total,,,,,,,,,"6,230","3,930",3
General Fund,Office of Emerg Mgmt & Spec Ev,Emergency Management,Direct Expenses,,,,,,,"34,667","38,167","41,967",4
General Fund,Office of Emerg Mgmt & Spec Ev,Emergency Management,Employee Benefits,,,,,,,"45,122","60,509","85,504",4
General Fund,Office of Emerg Mgmt & Spec Ev,Emergency Management,Miscellaneous,,,,,,,"3,400","6,000","6,000",4
General Fund,Office of Emerg Mgmt & Spec Ev,Emergency Management,Salaries and Wages,,,,,,,"136,267","185,819","246,708",4
General Fund,Office of Emerg Mgmt & Spec Ev,Emergency Management Total,,,,,,,,"219,456","290,495","380,179",3
General Fund,Office of Emerg Mgmt & Spec Ev Total,,,,,,,,,"219,456","296,725","384,109",2
General Fund,Office of Sustainability,AdminSvcs-Sustainability,Direct Expenses,,,,,,,"92,083","92,083","92,083",4
General Fund,Office of Sustainability,AdminSvcs-Sustainability,Employee Benefits,,,,,,,"101,774","93,609","83,922",4
General Fund,Office of Sustainability,AdminSvcs-Sustainability,Miscellaneous,,,,,,,"16,800","16,800","16,800",4
General Fund,Office of Sustainability,AdminSvcs-Sustainability,Salaries and Wages,,,,,,,"447,763","393,488","382,416",4
General Fund,Office of Sustainability,AdminSvcs-Sustainability Total,,,,,,,,"658,420","595,980","575,221",3
General Fund,Office of Sustainability Total,,,,,,,,,"658,420","595,980","575,221",2
General Fund,Office of the Fire Marshall,Fire Program,Capital Equipment,,,,,"15,000",,,,,4
General Fund,Office of the Fire Marshall,Fire Program,Direct Expenses,,,,"238,312","245,065","260,674","279,199","318,883","316,010",4
General Fund,Office of the Fire Marshall,Fire Program,Employee Benefits,,,,"560,865","568,086","593,933","663,679","721,718","776,687",4
